trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
310342,?,310342c16,310342c,22089,2,0,"?????-????""?-?????",16,33823,??? ?????/???? ???????,15:50:00,15:50:00,FALSE,32.0303,34.77423,2,14,1.333333333,18.66666667
412535,?,412535a27,412535a,14065,1,0,?????-??? ??,27,36438,"???""?",10:25:00,10:25:00,FALSE,32.04285,34.84327,0,0,2.4,0
315374,?,315374c20,315374c,15042,2,0,?? ??-??? ??,20,25376,??? ????/????????,10:06:00,10:06:00,FALSE,32.05479,34.769417,3,12,3.333333333,40
115253,?,115253c3,115253c,15066,2,0,"?""?-?""?",3,25366,??????/?????,8:54:54,,TRUE,32.0726,34.765884,0,3,2.6,7.8
318380,?,318380a25,318380a,18019,2,0,"?????-????""?-?????",25,36177,???? ??????/??? ????,6:18:00,6:18:00,FALSE,32.00093,34.76448,0,36,3.666666667,132
311866,?,311866c28,311866c,16040,2,0,?? ??-??? ??,28,25335,????/??????,12:26:00,12:27:00,FALSE,32.058083,34.764503,1,10,3.4,34
313382,?,313382c2,313382c,36079,2,0,????-????,2,35378,?. ???? ???? ????,22:35:00,22:35:00,FALSE,32.10504,34.86344,0,0,1.666666667,0
315097,?,315097c17,315097c,10137,1,0,????-????,17,31609,????? ???/?????,12:38:01,,TRUE,32.098637,34.8514,0,7,2.5,17.5
122244,?,122244a21,122244a,19047,1,#,?????,21,20224,???????/??????,17:45:00,17:46:00,FALSE,32.141,34.83634,3,21,2.142857143,45
310985,?,310985c21,310985c,22018,1,0,?????-?? ??,21,25296,???/???? ????,13:39:00,13:39:00,FALSE,32.051605,34.75293,0,13,3.428571429,44.57142857
121676,?,121676a33,121676a,11501,1,#,???? ????? ?????,33,21188,??? ????/????? ?????,12:09:00,12:09:00,FALSE,32.09538,34.79414,1,26,2.857142857,74.28571429
313009,?,313009a31,313009a,21088,2,#,????? ?????? ???????????+????? ?????,31,25205,"???/????""?",9:54:00,9:55:00,FALSE,32.03797,34.75042,0,4,3,12
115554,?,115554c2,115554c,81001,1,0,"?""?-?""?",2,35336,?? ?????/??????,23:08:00,23:08:00,FALSE,32.09116,34.885384,3,6,4.666666667,28
310441,?,310441a35,310441a,21088,2,#,????? ?????? ???????????+????? ?????,35,20046,"?""? ?????/???? ?????",5:58:00,5:58:00,FALSE,32.04578,34.75697,0,12,2.5,30
311087,?,311087c8,311087c,12125,2,0,?????-?? ??,8,36174,??? ???/????,9:58:00,9:58:00,FALSE,32.01078,34.758167,1,10,3,30
311783,?,311783c49,311783c,34046,2,0,?????-?? ??,49,25937,?. ???? ?? ???? - ??????/??? ???,17:27:00,17:27:00,FALSE,32.083782,34.7956,0,0,3,0
214531,?,214531c8,214531c,18057,2,0,?????-??? ??,8,21001,???? ???/??? ???? ????,5:47:54,,TRUE,32.05961,34.82024,0,5,4,20
312614,?,312614a49,312614a,10129,1,2,"?????-????""?-?????",49,31691,???????/???????,12:34:22,,TRUE,31.96475,34.79034,0,2,3.333333333,6.666666667
310612,?,310612c25,310612c,10129,1,0,"?????-????""?-?????",25,36183,????? ??????/????,9:52:06,,TRUE,32.009724,34.764828,0,10,4.666666667,46.66666667
219604,?,219604a24,219604a,25005,1,0,?? ????,24,25942,????? ?????/??? ????,15:47:00,15:47:00,FALSE,32.09407,34.79284,0,2,2.5,5
317242,?,317242a48,317242a,22089,1,1,"?????-????""?-?????",48,38959,????? ?????????/???? ?????,0:53:00,0:53:00,FALSE,32.01469,34.77509,0,4,2.333333333,9.333333333
115279,?,115279c15,115279c,14128,1,0,"?""?-?""?",15,26287,??? ??? ???/??????,19:25:18,,TRUE,32.09077,34.811474,0,10,1,10
110352,?,110352c7,110352c,11126,1,#,???? ????? ?????,7,36319,?? ??????/????????,11:34:00,11:34:00,FALSE,31.998081,34.76743,1,5,3,15
314927,?,314927c17,314927c,12446,2,0,????-????,17,32334,??????? / ??????,23:16:08,,TRUE,32.074604,34.873634,0,1,2,2
120941,?,120941a26,120941a,10621,2,#,???? ????? ?????,26,20301,"??? ???/??""?",16:53:00,16:53:00,FALSE,32.12135,34.82524,0,24,0.333333333,8
122184,?,122184a27,122184a,25002,1,#,???? ????? ?????,27,33293,???????/??????,8:33:00,8:33:00,FALSE,32.02235,34.78205,6,19,3,57
211228,?,211228b4,211228b,16061,1,0,?????-??? ??,4,21491,??? ????? ?????/?????,10:09:04,,TRUE,32.06469,34.77255,0,0,2.555555556,0
112740,?,112740c40,112740c,29082,2,0,"?""?-?""?",40,38163,??? ??? ??????,16:48:00,16:48:00,FALSE,32.077038,34.888058,0,4,2.375,9.5
218055,?,218055a34,218055a,40044,2,0,?? ????,34,21830,???? ??????/????,17:26:30,,TRUE,32.11282,34.83969,0,7,2.666666667,18.66666667
112800,?,112800c25,112800c,29082,1,0,"?""?-?""?",25,21470,"??? ?'????????/??""?",16:03:07,,TRUE,32.08965,34.81846,0,16,3.25,52
114201,?,114201c42,114201c,81001,2,0,"?""?-?""?",42,21161,??? ?'????????/?????????,18:31:00,18:31:00,FALSE,32.092564,34.840305,3,44,2.928571429,128.8571429
119147,?,119147a13,119147a,10616,1,#,???? ????? ?????,13,39429,??? ?????/??? ????? ???????,8:19:24,,TRUE,32.31054,34.87559,0,3,1,3
220125,?,220125a10,220125a,17033,1,0,?? ????,10,27065,???????????/???? ?????,15:27:00,15:28:00,FALSE,32.11388,34.80155,1,15,2.333333333,35
314042,?,314042c38,314042c,17078,1,0,????-????,38,31571,???? 461 / ???? ???????,21:32:20,,TRUE,32.03362,34.869823,0,1,1.333333333,1.333333333
210223,?,210223b19,210223b,17033,1,0,?? ????,19,26450,???? ????/???? ???,16:20:00,16:20:00,FALSE,32.11123,34.82543,3,19,2.333333333,44.33333333
120899,?,120899a13,120899a,11501,2,#,???? ????? ?????,13,20118,???? ?????? ????,18:35:00,18:35:00,FALSE,32.14144,34.80176,3,63,2.666666667,168
311855,?,311855c21,311855c,12142,2,0,?? ??-??? ??,21,20455,?????/????,10:14:59,,TRUE,32.051094,34.76506,0,13,2.8,36.4
413359,?,413359a24,413359a,16054,2,0,?????-??? ??,24,21454,"???? ????/????""?",10:27:00,10:27:00,FALSE,32.06288,34.79202,0,25,2.5,62.5
110101,?,110101b7,110101b,13608,1,#,???? ????? ?????,7,39369,??????/??? ????? ???????,6:53:11,,TRUE,32.3093,34.88116,0,2,1.333333333,2.666666667
112015,?,112015c17,112015c,10567,2,#,???? ????? ?????,17,36393,"??""?",6:08:27,,TRUE,32.131527,34.871166,0,46,7,322
312786,?,312786c11,312786c,17043,1,0,?? ??-??? ??,11,36224,??? ??????/????? ???????,19:05:00,19:05:00,FALSE,32.022747,34.747715,3,13,3,39
218678,?,218678a4,218678a,11239,1,0,?? ????,4,25833,???????/???,6:28:41,,TRUE,32.09144,34.77601,0,3,1,3
313242,?,313242a13,313242a,19095,2,#,????? ?????? ???????????+????? ?????,13,34405,??????/??????,11:13:00,11:13:00,FALSE,32.01931,34.80441,2,7,1.75,12.25
212045,?,212045b9,212045b,28003,2,0,?????-??? ???,9,20330,???? ???/?????,15:03:00,15:04:00,FALSE,32.08084,34.83466,3,27,1.2,32.4
110905,?,110905c17,110905c,29082,1,0,"?""?-?""?",17,32259,?'????????/??????,13:52:00,13:52:00,FALSE,32.092537,34.856644,0,8,2.625,21
310546,?,310546c33,310546c,24006,1,0,?????-?? ??,33,36222,???????/?????,17:47:00,17:47:00,FALSE,32.026733,34.745834,4,8,2.5,20
118718,?,118718a40,118718a,77015,1,#,???? ????? ?????,40,25210,??????/??' ???????,13:36:00,13:36:00,FALSE,32.03379,34.7526,2,3,3,9
118153,?,118153a2,118153a,12278,1,#,???? ????? ?????,2,21357,???? ??????/????,12:16:00,12:17:00,FALSE,32.11316,34.83961,1,1,1.666666667,1.666666667
210497,?,210497b15,210497b,17063,2,0,?????-??? ??,15,26092,"??? ??????/???""?",13:58:00,13:58:00,FALSE,32.071,34.80215,0,7,2.571428571,18
111856,?,111856b16,111856b,10613,1,#,???? ????? ?????,16,39190,???????/??. ?? ???,6:59:00,6:59:00,FALSE,32.29686,34.8531,2,26,1,26
114298,?,114298c31,114298c,12238,1,0,"?""?-?""?",31,20032,??? ??? ???/??? ??? ?'????????,18:31:00,18:31:00,FALSE,32.083687,34.80314,2,11,2.75,30.25
314689,?,314689c29,314689c,10138,1,0,????-????,29,31349,????/??? ?????,9:35:00,9:35:00,FALSE,31.971924,34.806217,0,4,1,4
310164,?,310164b43,310164b,53073,1,0,"?????-????""?-?????",43,36401,????/????' ???,19:18:53,,TRUE,32.02436,34.79547,0,3,3.75,11.25
119703,?,119703a11,119703a,10613,1,#,???? ????? ?????,11,39275,??? ?????/??????,10:11:00,10:12:00,FALSE,32.32912,34.86177,3,8,1.333333333,10.66666667
312363,?,312363a22,312363a,18019,1,0,"?????-????""?-?????",22,31455,??? ??????/????????,11:52:48,,TRUE,32.00232,34.75448,0,10,2.25,22.5
315783,?,315783a28,315783a,19072,2,0,"?????-????""?-?????",28,21499,??? ?????????/????,17:24:56,,TRUE,32.04814,34.76918,0,5,2.571428571,12.85714286
413985,?,413985a13,413985a,17063,2,0,?????-??? ??,13,26119,"?????/???""?",13:48:00,13:48:00,FALSE,32.07147,34.80854,0,11,2.571428571,28.28571429
315106,?,315106c27,315106c,11168,1,0,????-????,27,31442,??? ????? / ????,20:16:00,20:16:00,FALSE,32.060703,34.863045,0,8,3,24
112235,?,112235c8,112235c,12238,1,0,"?""?-?""?",8,31593,????? ??????/??? ????,13:42:00,13:42:00,FALSE,32.082172,34.900345,1,4,2.5,10
120063,?,120063a20,120063a,23012,2,#,???? ????? ?????,20,21702,?????/????,15:46:26,,TRUE,32.10421,34.79443,0,17,2.75,46.75
312927,?,312927a20,312927a,11289,2,0,"?????-????""?-?????",20,36379,????? ????/???????,11:40:00,11:41:00,FALSE,32.02757,34.77356,0,4,2.8,11.2
219817,?,219817a10,219817a,15116,2,0,?? ????,10,25663,"??""?/????",5:31:00,5:32:00,FALSE,32.05124,34.79166,7,13,1.5,19.5
112640,?,112640c4,112640c,10553,2,#,???? ????? ?????,4,32263,?'????????/ ??????,8:02:00,8:02:00,FALSE,32.09056,34.87684,8,16,1,16
311006,?,311006b41,311006b,10189,2,0,"?????-????""?-?????",41,23012,???? ??????/??? ??????,13:16:00,13:16:00,FALSE,32.09435,34.78363,5,9,2,18
111807,?,111807c27,111807c,11249,2,#,?????,27,39795,?. ???? ???????,11:02:00,11:02:00,FALSE,32.170307,34.902027,0,0,1.75,0
122606,?,122606a27,122606a,12149,1,#,?????,27,20047,??? ????/????????,18:53:34,,TRUE,32.1117,34.79221,0,20,2.166666667,43.33333333
315967,?,315967a5,315967a,17011,1,#,????? ?????? ???????????+????? ?????,5,36343,??? ???/???? ????,16:05:00,16:05:00,FALSE,32.00576,34.79203,1,9,2.4,21.6
314038,?,314038c12,314038c,21037,1,0,????-????,12,21282,??? ???????/??? ?? ??,23:29:38,,TRUE,32.046204,34.813526,0,7,2.8,19.6
312167,?,312167c34,312167c,22018,1,0,?????-?? ??,34,36247,???? ????/???????,18:23:00,18:23:00,FALSE,32.02186,34.755398,0,6,3.7,22.2
112182,?,112182b38,112182b,10524,1,#,???? ????? ?????,38,26287,??? ??? ???/??????,15:42:21,,TRUE,32.09077,34.81147,0,2,1,2
311624,?,311624b31,311624b,10189,1,0,"?????-????""?-?????",31,25273,?. ???? ???? ?????/??? ?????,0:41:00,0:41:00,FALSE,32.03751,34.77782,0,9,2.428571429,21.85714286
412407,?,412407a37,412407a,17034,1,0,?????-??? ???,37,26188,"???""?/???? ???????",10:43:00,10:43:00,FALSE,32.06361,34.82342,1,9,2.333333333,21
122738,?,122738a46,122738a,46022,1,#,???? ????? ?????,46,36351,"????? ??""?/??? ???",13:02:00,13:02:00,FALSE,32.01008,34.79307,1,4,2.333333333,9.333333333
410890,?,410890a31,410890a,26005,2,0,?????-??? ???,31,20155,??? ?????/??????,9:21:27,,TRUE,32.09748,34.82907,0,0,3.5,0
415453,?,415453a26,415453a,16061,1,0,?????-??? ??,26,21382,"???? ????/???""?",17:23:00,17:23:00,FALSE,32.07915,34.82497,0,33,2.230769231,73.61538462
312713,?,312713c14,312713c,22141,1,0,?????-?? ??,14,31635,???? ???,6:41:26,,TRUE,32.012062,34.841427,0,3,3,9
113401,?,113401c53,113401c,81001,2,0,"?""?-?""?",53,38137,?? ?????/??????,14:27:00,14:27:00,FALSE,32.09128,34.88549,0,1,2.909090909,2.909090909
212001,?,212001c25,212001c,11160,1,0,?????-??? ???,25,22277,??? ?????/?? ????? ????,16:03:00,16:04:00,FALSE,32.085983,34.83197,8,26,4,104
317383,?,317383a19,317383a,21005,2,#,????? ?????? ???????????+????? ?????,19,33373,???? ?????/????????,20:02:46,,TRUE,32.00259,34.76328,0,5,2,10
310203,?,310203c34,310203c,10189,1,0,"?????-????""?-?????",34,33317,???????/?????,9:16:00,9:16:00,FALSE,32.02257,34.777397,3,4,2.25,9
315249,?,315249c26,315249c,10236,2,0,????-????,26,21311,?? ??????/??? ?????,9:12:27,,TRUE,32.053833,34.79386,0,16,2,32
311829,?,311829c48,311829c,15025,2,0,?????-?? ??,48,21498,???? ??????/???? ?????,12:05:17,,TRUE,32.108604,34.80138,0,2,4,8
314027,?,314027c26,314027c,21037,2,0,????-????,26,21590,??? ???????/????,6:38:10,,TRUE,32.055332,34.809902,0,8,2.5,20
315315,?,315315c33,315315c,70001,2,0,????-????,33,31676,???? ?????/???????,9:24:00,9:24:00,FALSE,32.030685,34.866524,0,2,2.333333333,4.666666667
413940,?,413940a17,413940a,15052,1,0,?????-??? ??,17,26332,????/???????,14:50:59,,TRUE,32.08121,34.81826,0,7,2.4,16.8
219583,?,219583a37,219583a,21007,1,0,?? ????,37,25640,"??""?/??? ????? ??????",20:02:00,20:02:00,FALSE,32.04745,34.79069,1,22,3.25,71.5
218885,?,218885a33,218885a,13104,1,0,?? ????,33,20335,?? ?????????/??? ???????,13:04:00,13:04:00,FALSE,32.05918,34.80186,2,13,2.6,33.8
417052,?,417052a17,417052a,13067,1,0,?????-??? ??,17,26205,??. ???????/?????,20:06:00,20:07:00,FALSE,32.07462,34.82171,2,17,2.714285714,46.14285714
317463,?,317463a4,317463a,12171,1,#,????? ?????? ???????????+????? ?????,4,26688,??? ???????/????? ??? ????,0:10:52,,TRUE,32.12482,34.79984,0,0,3,0
110867,?,110867c28,110867c,10531,1,#,???? ????? ?????,28,20306,???? ????/????? ??????,7:21:30,,TRUE,32.1184,34.825268,0,25,0.333333333,8.333333333
220551,?,220551a4,220551a,11204,2,0,?? ????,4,21437,??? ?? ??/??' ??? ?????,18:28:13,,TRUE,32.0452,34.80898,0,1,3.181818182,3.181818182
310442,?,310442a29,310442a,21088,2,#,????? ?????? ???????????+????? ?????,29,25205,"???/????""?",6:28:00,6:28:00,FALSE,32.03797,34.75042,0,16,2.5,40
111399,?,111399c4,111399c,11126,2,#,???? ????? ?????,4,26688,??? ???????/????? ??? ????,8:53:59,,TRUE,32.124817,34.79984,0,4,3,12
119388,?,119388a3,119388a,10561,2,#,???? ????? ?????,3,20026,?????/?? ???????,19:59:34,,TRUE,32.06701,34.78697,0,1,4,4
314382,?,314382a7,314382a,21004,2,#,????? ?????? ???????????+????? ?????,7,36352,"????? ??""?/??? ???",13:22:00,13:22:00,FALSE,32.0099,34.79317,1,6,2.5,15
312670,?,312670c40,312670c,53073,1,0,"?????-????""?-?????",40,36403,????/?????,11:58:00,11:59:00,FALSE,32.021137,34.79889,0,0,5,0
313466,?,313466c17,313466c,10240,2,0,?? ??-??? ??,17,21609,??? ??????/????? ??????,18:47:00,18:47:00,FALSE,32.04815,34.78452,2,17,3.333333333,56.66666667
315249,?,315249c5,315249c,10236,2,0,????-????,5,31312,???? / ??????,8:37:00,8:38:00,FALSE,32.030857,34.86443,1,8,2,16
119404,?,119404a20,119404a,10567,1,#,???? ????? ?????,20,21472,????? ???????/??? ???? ????,9:06:00,9:06:00,FALSE,32.07491,34.79073,0,9,2.5,22.5
310157,?,310157c29,310157c,11289,1,0,"?????-????""?-?????",29,20666,??? ????? ??????/????,0:42:49,,TRUE,32.049004,34.7743,0,2,2.4,4.8
312957,?,312957a27,312957a,17011,1,#,????? ?????? ???????????+????? ?????,27,35797,??? ??? ???/??? ????????,9:47:00,9:47:00,FALSE,32.014,34.75321,1,3,2.2,6.6
310140,?,310140b12,310140b,16071,1,#,????? ?????? ???????????+????? ?????,12,21188,??? ????/????? ?????,15:55:00,15:55:00,FALSE,32.09538,34.79414,1,19,1.533333333,29.13333333
118809,?,118809a14,118809a,10623,1,#,???? ????? ?????,14,30009,???? ???????,19:19:00,19:19:00,FALSE,32.26142,34.83812,0,10,0.666666667,6.666666667
110741,?,110741b16,110741b,10605,2,#,???? ????? ?????,16,39149,?????/??. ???? ????,17:29:00,17:29:00,FALSE,32.28079,34.85297,0,29,1.736842105,50.36842105
415291,?,415291a2,415291a,23018,1,0,?????-??? ???,2,21817,??? ?? ?????? /??? ??? ?????,18:41:00,18:42:00,FALSE,32.09592,34.82168,3,14,2.333333333,32.66666667
311896,?,311896c32,311896c,15042,1,0,?? ??-??? ??,32,25374,??? ????/?? ???,15:46:00,15:46:00,FALSE,32.054947,34.76864,3,28,3.4,95.2
315626,?,315626a25,315626a,19095,1,#,????? ?????? ???????????+????? ?????,25,34448,???? ????/???? ???????,18:39:00,18:39:00,FALSE,32.00478,34.79026,0,6,2.666666667,16
210613,?,210613b27,210613b,15058,1,0,?????-??? ??,27,26074,"?????/?""?",12:40:02,,TRUE,32.06239,34.81037,0,0,2.25,0
312661,?,312661c1,312661c,10240,1,0,?? ??-??? ??,1,26946,????? ??????,22:31:00,22:35:00,FALSE,32.098763,34.82545,3,3,3.4,10.2
111860,?,111860b22,111860b,12619,1,#,???? ????? ?????,22,21330,????? ???? ?????/??? ??????,6:02:47,,TRUE,32.17506,34.83428,0,11,2,22
119393,?,119393a28,119393a,13608,1,#,???? ????? ?????,28,25893,???? ??????/??? ??????,8:12:00,8:13:00,FALSE,32.09362,34.78327,0,30,1.333333333,40
313028,?,313028c30,313028c,10240,1,0,?? ??-??? ??,30,36155,??? ????/????????,10:48:31,,TRUE,32.003666,34.753384,0,0,4,0
314452,?,314452a15,314452a,18099,1,#,????? ?????? ???????????+????? ?????,15,39750,??????/???? ???,13:12:00,13:12:00,FALSE,32.01426,34.76693,3,33,3,99
111639,?,111639b7,111639b,10606,1,1,???? ????? ?????,7,39464,???? ???????/????? ??????,6:21:53,,TRUE,32.31372,34.88375,0,2,1,2
316289,?,316289a43,316289a,19095,2,#,????? ?????? ???????????+????? ?????,43,34906,"???? ?????/??""?",18:58:00,18:58:00,FALSE,31.98869,34.7665,0,2,2.666666667,5.333333333
118830,?,118830a24,118830a,13611,1,#,???? ????? ?????,24,20348,??? ????/?â€™????????,16:00:14,,TRUE,32.08527,34.79501,0,1,1.333333333,1.333333333
313249,?,313249c19,313249c,70001,2,0,????-????,19,38121,??? ?????/?????,20:46:00,20:46:00,FALSE,32.054688,34.864338,7,9,2.5,22.5
313461,?,313461c10,313461c,20036,1,0,????-????,10,21516,???? ????/??? ??????,9:29:00,9:29:00,FALSE,32.078796,34.781162,11,42,2.75,115.5
212221,?,212221b8,212221b,27004,2,0,?? ????,8,25668,"????? ???????/??""?",6:36:00,6:36:00,FALSE,32.04756,34.79592,2,7,0.75,5.25
317573,?,317573a53,317573a,13146,2,#,????? ?????? ???????????+????? ?????,53,28627,?.?????? ?? ???? ???? 6/?????,22:46:00,22:46:00,FALSE,32.05551,34.78033,0,0,3,0
221604,?,221604a24,221604a,17009,2,0,?? ????,24,25819,??' ??? ????/??? ??????,0:16:00,0:16:00,FALSE,32.0803,34.78247,1,6,1.5,9
313792,?,313792c30,313792c,14068,1,0,????-????,30,31442,??? ????? / ????,12:14:00,12:14:00,FALSE,32.060703,34.863045,0,11,2.666666667,29.33333333
315783,?,315783a2,315783a,19072,2,0,"?????-????""?-?????",2,31683,??? ???/????? ?????,16:29:41,,TRUE,31.9875,34.77318,0,0,2.571428571,0
313115,?,313115c19,313115c,15069,1,0,????-????,19,36550,?????/???? ?????,6:26:00,6:26:00,FALSE,32.08217,34.8484,2,6,0.5,3
119567,?,119567a38,119567a,10551,1,#,???? ????? ?????,38,38303,???? ?????,7:23:00,7:23:00,FALSE,32.1016,34.89757,0,10,1,10
312069,?,312069c21,312069c,17043,1,0,?? ??-??? ??,21,36366,?????/????????,20:38:59,,TRUE,32.018604,34.77084,0,8,3,24
113924,?,113924c29,113924c,29082,1,0,"?""?-?""?",29,26241,??????/??? ?'????????,22:47:00,22:48:00,FALSE,32.082615,34.800224,2,15,2.75,41.25
120933,?,120933a13,120933a,11501,1,#,???? ????? ?????,13,26912,??? ???????/??????? ???????,14:01:00,14:01:00,FALSE,32.17555,34.85138,4,14,3,42
220156,?,220156a10,220156a,11204,2,0,?? ????,10,25663,"??""?/????",10:50:00,10:50:00,FALSE,32.05124,34.79166,5,39,3.2,124.8
315856,?,315856a9,315856a,12172,2,0,"?????-????""?-?????",9,36345,???? 2000/???? ????,15:38:18,,TRUE,32.00477,34.79398,0,10,2.777777778,27.77777778
314847,?,314847c22,314847c,10236,1,0,????-????,22,31663,?????? ???/??? ???,22:34:00,22:34:00,FALSE,32.03529,34.84685,2,6,2.6,15.6
210933,?,210933c26,210933c,12161,2,0,?????-??? ???,26,25875,????/?????????,11:51:00,11:51:00,FALSE,32.08414,34.785503,1,18,2.833333333,51
119569,?,119569a11,119569a,10531,1,#,???? ????? ?????,11,26905,???????/?? ??????,10:15:00,10:15:00,FALSE,32.16726,34.84214,6,7,2,14
220512,?,220512a29,220512a,33027,1,0,?? ????,29,26435,????? ????/???? ??,5:50:43,,TRUE,32.10852,34.8203,0,1,2.5,2.5
220021,?,220021a3,220021a,20022,1,0,?? ????,3,21451,???? ????/??? ???,7:23:13,,TRUE,32.06364,34.77036,0,3,1.333333333,4
219753,?,219753a15,219753a,21017,1,0,?? ????,15,25284,??' ????? ????/??? ????? ??????,19:58:00,19:59:00,FALSE,32.04675,34.78062,0,9,3,27
311627,?,311627b12,311627b,10189,1,0,"?????-????""?-?????",12,28596,??? ??????/??' ????,17:00:00,17:00:00,FALSE,32.09801,34.78342,0,20,2.25,45
111239,?,111239b9,111239b,10561,1,#,???? ????? ?????,9,30300,??? ??? ???? ?????/??? ?????,10:01:00,10:01:00,FALSE,32.17377,34.89269,1,21,2.2,46.2
310400,?,310400a3,310400a,11289,1,0,"?????-????""?-?????",3,21385,???? ??????/???? ?????,6:20:00,6:21:00,FALSE,32.1081,34.80145,1,5,1,5
211739,?,211739b5,211739b,16054,2,0,?????-??? ??,5,26595,???? ??????/?????,7:42:00,7:43:00,FALSE,32.10713,34.83351,1,3,2.333333333,7
314935,?,314935c10,314935c,11168,2,0,????-????,10,31102,????? ???? ????? ????/??? ???,6:41:00,6:41:00,FALSE,32.06048,34.857777,1,12,2,24
122737,?,122737a43,122737a,25002,2,#,???? ????? ?????,43,39943,??? ?????/????? ??,11:43:00,11:43:00,FALSE,31.98925,34.77492,0,0,2.333333333,0
313322,?,313322c20,313322c,15069,1,0,????-????,20,36560,?????/????? ??????,8:06:00,8:06:00,FALSE,32.081284,34.85077,1,13,1.666666667,21.66666667
111120,?,111120c1,111120c,10504,1,#,???? ????? ?????,1,32233,???? ??????/??????,15:14:00,15:14:00,FALSE,32.191853,34.845882,0,0,0.5,0
118726,?,118726a33,118726a,16024,1,#,???? ????? ?????,33,27083,???? ???? ?????,12:28:00,12:28:00,FALSE,32.13279,34.83262,4,9,2.8,25.2
412584,?,412584a3,412584a,20070,2,0,?????-??? ??,3,31900,????? ????? ????/???? ???????,9:18:06,,TRUE,32.06257,34.84618,0,3,2.428571429,7.285714286
410367,?,410367a30,410367a,12161,1,0,?????-??? ???,30,22277,??? ?????/?? ????? ????,7:06:00,7:07:00,FALSE,32.08598,34.83197,5,16,4,64
312313,?,312313c5,312313c,22018,1,0,?????-?? ??,5,25872,????? ?? ????/??' ??? ????,10:42:00,10:43:00,FALSE,32.080105,34.784904,5,26,3.444444444,89.55555556
313907,?,313907c13,313907c,21037,1,0,????-????,13,21379,???? ???? / ??? ???,11:24:00,11:24:00,FALSE,32.043156,34.81808,1,7,2.8,19.6
212387,?,212387c17,212387c,16061,2,0,?????-??? ??,17,26260,?????????/?????????,16:37:00,16:38:00,FALSE,32.081474,34.809174,0,56,2.454545455,137.4545455
315056,?,315056c10,315056c,14444,2,0,????-????,10,32770,??. ??? ??????/?????,5:47:11,,TRUE,31.994476,34.94635,0,1,0.5,0.5
317481,?,317481a24,317481a,12271,2,?,????? ?????? ???????????+????? ?????,24,21609,??? ??????/????? ??????,23:21:24,,TRUE,32.04788,34.7844,0,1,1,1
217954,?,217954a19,217954a,17304,2,0,?? ????,19,23009,??? ?????/?????,14:57:00,14:57:00,FALSE,32.06887,34.77083,0,1,1.833333333,1.833333333
414028,?,414028a20,414028a,13067,2,0,?????-??? ??,20,26332,????/???????,14:32:00,14:32:00,FALSE,32.08121,34.81826,1,53,2.714285714,143.8571429
311896,?,311896b20,311896b,16071,1,#,????? ?????? ???????????+????? ?????,20,20353,?. ???? ?????/????,16:57:00,16:58:00,FALSE,32.05569,34.78329,2,18,1.533333333,27.6
312451,?,312451c4,312451c,12142,2,0,?? ??-??? ??,4,36134,??? ????????/????,15:05:00,15:05:00,FALSE,32.007168,34.74981,1,1,2.428571429,2.428571429
311251,?,311251c8,311251c,10140,2,0,?????-?? ??,8,36174,??? ???/????,6:09:26,,TRUE,32.01078,34.758167,0,6,4,24
219622,?,219622a5,219622a,33027,1,0,?? ????,5,20187,???? ????/??????,15:22:17,,TRUE,32.10952,34.82657,0,6,2.5,15
